gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,conm,curcd,costat,gind
061693,20161231,2016,INDL,C,D,STD,HTLF,HEARTLAND FINANCIAL USA INC,USD,A,401010
061711,20161231,2016,INDL,C,D,STD,TGTX,TG THERAPEUTICS INC,USD,A,352010
061732,20160831,2016,INDL,C,D,STD,MSM,MSC INDUSTRIAL DIRECT  -CL A,USD,A,201070
061739,20161231,2016,FS,C,D,STD,HIG,HARTFORD FINANCIAL SERVICES,USD,A,403010
061739,20161231,2016,INDL,C,D,STD,HIG,HARTFORD FINANCIAL SERVICES,USD,A,403010
061811,20161231,2016,INDL,C,D,STD,SCCO,SOUTHERN COPPER CORP,USD,A,151040
062168,20161231,2016,INDL,C,D,STD,IRIX,IRIDEX CORP,USD,A,351010
062213,20160630,2016,INDL,C,D,STD,CTLP,CANTALOUPE INC,USD,A,451020
062221,20160331,2015,INDL,C,D,STD,CMCO,COLUMBUS MCKINNON CORP,USD,A,201060
062266,20161231,2016,INDL,C,D,STD,CSGS,CSG SYSTEMS INTL INC,USD,A,451020
062374,20161231,2016,INDL,C,D,STD,IRM,IRON MOUNTAIN INC,USD,A,601010
062378,20161231,2016,INDL,C,D,STD,HUBG,HUB GROUP INC  -CL A,USD,A,203010
062396,20160731,2016,INDL,C,D,STD,IDT,IDT CORP,USD,A,501010
062516,20161231,2016,INDL,C,D,STD,CENX,CENTURY ALUMINUM CO,USD,A,151040
062549,20161231,2016,INDL,C,D,STD,KVHI,KVH INDUSTRIES INC,USD,A,452010
062626,20160630,2016,INDL,C,D,STD,EPM,EVOLUTION PETROLEUM CORP,USD,A,101020
062654,20161231,2016,FS,C,D,STD,SASR,SANDY SPRING BANCORP INC,USD,A,401010
062654,20161231,2016,INDL,C,D,STD,SASR,SANDY SPRING BANCORP INC,USD,A,401010
062689,20161231,2016,FS,C,D,STD,TRV,TRAVELERS COS INC,USD,A,403010
062689,20161231,2016,INDL,C,D,STD,TRV,TRAVELERS COS INC,USD,A,403010
062745,20161231,2016,INDL,C,D,STD,JAKK,JAKKS PACIFIC INC,USD,A,252020
062823,20161231,2016,INDL,C,D,STD,FCN,FTI CONSULTING INC,USD,A,202020
062897,20161231,2016,INDL,C,D,STD,TUP,TUPPERWARE BRANDS CORP,USD,A,252010
062921,20161231,2016,INDL,C,D,STD,NBIX,NEUROCRINE BIOSCIENCES INC,USD,A,352010
062965,20161231,2016,INDL,C,D,STD,SSNC,SS&C TECHNOLOGIES HLDGS INC,USD,A,451020
063030,20161231,2016,INDL,C,D,STD,CASI,CASI PHARMACEUTICALS INC,USD,A,352010
063080,20161231,2016,INDL,C,D,STD,ANSS,ANSYS INC,USD,A,451030
063172,20160831,2016,INDL,C,D,STD,FDS,FACTSET RESEARCH SYSTEMS INC,USD,A,402030
063178,20160630,2016,FS,C,D,STD,PROV,PROVIDENT FINANCIAL HOLDINGS,USD,A,401020
063178,20160630,2016,INDL,C,D,STD,PROV,PROVIDENT FINANCIAL HOLDINGS,USD,A,401020
063224,20161231,2016,FS,C,D,STD,CVCY,CENTRAL VALLEY CMNTY BANCORP,USD,A,401010
063224,20161231,2016,INDL,C,D,STD,CVCY,CENTRAL VALLEY CMNTY BANCORP,USD,A,401010
063232,20161231,2016,FS,C,D,STD,OCFC,OCEANFIRST FINANCIAL CORP,USD,A,401010
063232,20161231,2016,INDL,C,D,STD,OCFC,OCEANFIRST FINANCIAL CORP,USD,A,401010
063290,20161231,2016,INDL,C,D,STD,PEGA,PEGASYSTEMS INC,USD,A,451030
063338,20161231,2016,INDL,C,D,STD,STRA,STRATEGIC EDUCATION INC,USD,A,253020
063405,20161231,2016,INDL,C,D,STD,GERN,GERON CORP,USD,A,352010
063417,20161231,2016,INDL,C,D,STD,TTEC,TTEC HOLDINGS INC,USD,A,451020
063422,20161231,2016,INDL,C,D,STD,LAMR,LAMAR ADVERTISING CO  -CL A,USD,A,601010
063447,20160131,2015,INDL,C,D,STD,GES,GUESS INC,USD,A,255040
063456,20161231,2016,INDL,C,D,STD,CSV,CARRIAGE SERVICES INC,USD,A,253020
063527,20161231,2016,INDL,C,D,STD,SRCL,STERICYCLE INC,USD,A,202010
063531,20161231,2016,INDL,C,D,STD,MVIS,MICROVISION INC,USD,A,452030
063596,20161231,2016,INDL,C,D,STD,WLFC,WILLIS LEASE FINANCE CORP,USD,A,201070
063639,20161231,2016,FS,C,D,STD,OCN,OCWEN FINANCIAL CORP,USD,A,401020
063639,20161231,2016,INDL,C,D,STD,OCN,OCWEN FINANCIAL CORP,USD,A,401020
063643,20160131,2015,INDL,C,D,STD,ANF,ABERCROMBIE & FITCH  -CL A,USD,A,255040
063650,20161231,2016,INDL,C,D,STD,SPPI,SPECTRUM PHARMACEUTICALS INC,USD,A,352010
063725,20161231,2016,FS,C,D,STD,WTBA,WEST BANCORPORATION INC,USD,A,401010
063725,20161231,2016,INDL,C,D,STD,WTBA,WEST BANCORPORATION INC,USD,A,401010
063739,20161231,2016,INDL,C,D,STD,BJRI,BJ'S RESTAURANTS INC,USD,A,253010
063763,20160131,2015,INDL,C,D,STD,HIBB,HIBBETT INC,USD,A,255040
063847,20161231,2016,INDL,C,D,STD,PAG,PENSKE AUTOMOTIVE GROUP INC,USD,A,255040
063863,20161231,2016,INDL,C,D,STD,USNA,USANA HEALTH SCIENCES INC,USD,A,303020
063876,20160331,2015,INDL,C,D,STD,TGI,TRIUMPH GROUP INC,USD,A,201010
063892,20161231,2016,INDL,C,D,STD,NOV,NOV INC,USD,A,101010
063927,20160731,2016,INDL,C,D,STD,UNFI,UNITED NATURAL FOODS INC,USD,A,301010
063938,20160131,2015,INDL,C,D,STD,SEAC,SEACHANGE INTERNATIONAL INC,USD,A,451030
063952,20161231,2016,INDL,C,D,STD,VATE,INNOVATE CORP,USD,A,201030
063986,20160331,2015,INDL,C,D,STD,PLUS,EPLUS INC,USD,A,452030
064028,20161231,2016,INDL,C,D,STD,NUS,NU SKIN ENTERPRISES  -CL A,USD,A,303020
064030,20161231,2016,INDL,C,D,STD,STLD,STEEL DYNAMICS INC,USD,A,151040
064061,20161231,2016,INDL,C,D,STD,FORR,FORRESTER RESEARCH INC,USD,A,202020
064088,20160331,2015,INDL,C,D,STD,VSAT,VIASAT INC,USD,A,452010
064135,20161231,2016,INDL,C,D,STD,DEL,DELTIC TIMBER CORP,USD,I,151050
064166,20161231,2016,INDL,C,D,STD,DGX,QUEST DIAGNOSTICS INC,USD,A,351020
064175,20161231,2016,INDL,C,D,STD,LAD,LITHIA MOTORS INC  -CL A,USD,A,255040
064223,20161231,2016,INDL,C,D,STD,DXPE,DXP ENTERPRISES INC,USD,A,201070
064254,20161231,2016,INDL,C,D,STD,HLIO,HELIOS TECHNOLOGIES INC,USD,A,201060
064275,20160531,2015,INDL,C,D,STD,CALM,CAL-MAINE FOODS INC,USD,A,302020
064302,20161231,2016,INDL,C,D,STD,NSP,INSPERITY INC,USD,A,202020
064306,20161231,2016,FS,C,D,STD,KRC,KILROY REALTY CORP,USD,A,601010
064306,20161231,2016,INDL,C,D,STD,KRC,KILROY REALTY CORP,USD,A,601010
064327,20161231,2016,INDL,C,D,STD,CERS,CERUS CORP,USD,A,351010
064334,20161231,2016,INDL,C,D,STD,VCEL,VERICEL CORP,USD,A,352010
064344,20160731,2016,INDL,C,D,STD,MTN,VAIL RESORTS INC,USD,A,253010
064356,20161031,2016,INDL,C,D,STD,CIEN,CIENA CORP,USD,A,452010
064389,20161231,2016,INDL,C,D,STD,SLGN,SILGAN HOLDINGS INC,USD,A,151030
064410,20160229,2015,INDL,C,D,STD,KMX,CARMAX INC,USD,A,255040
064515,20161231,2016,INDL,C,D,STD,CTIC,CTI BIOPHARMA CORP,USD,A,352010
064536,20161231,2016,FS,C,D,STD,EEFT,EURONET WORLDWIDE INC,USD,A,451020
064536,20161231,2016,INDL,C,D,STD,EEFT,EURONET WORLDWIDE INC,USD,A,451020
064547,20161231,2016,FS,C,D,STD,SSB,SOUTH STATE CORP,USD,A,401010
064547,20161231,2016,INDL,C,D,STD,SSB,SOUTH STATE CORP,USD,A,401010
064568,20161231,2016,INDL,C,D,STD,GIFI,GULF ISLAND FABRICATION INC,USD,A,101010
064630,20160331,2015,INDL,C,D,STD,TTWO,TAKE-TWO INTERACTIVE SFTWR,USD,A,502020
064637,20160930,2016,INDL,C,D,STD,EMKR,EMCORE CORP,USD,A,452010
064699,20161231,2016,FS,C,D,STD,FBC,FLAGSTAR BANCORP INC,USD,I,401020
064699,20161231,2016,INDL,C,D,STD,FBC,FLAGSTAR BANCORP INC,USD,I,401020
064766,20161231,2016,INDL,C,D,STD,RMBS,RAMBUS INC,USD,A,453010
064768,20161231,2016,INDL,C,D,STD,AMZN,AMAZON.COM INC,USD,A,255020
064794,20161231,2016,FS,C,D,STD,UCBI,UNITED COMMUNITY BANKS INC,USD,A,401010
064794,20161231,2016,INDL,C,D,STD,UCBI,UNITED COMMUNITY BANKS INC,USD,A,401010
064821,20161231,2016,FS,C,D,STD,ARE,ALEXANDRIA R E EQUITIES INC,USD,A,601010
064821,20161231,2016,INDL,C,D,STD,ARE,ALEXANDRIA R E EQUITIES INC,USD,A,601010
064853,20160331,2015,INDL,C,D,STD,QRVO,QORVO INC,USD,A,453010
064857,20161231,2016,INDL,C,D,STD,SRPT,SAREPTA THERAPEUTICS INC,USD,A,352010
064891,20160331,2015,INDL,C,D,STD,RL,RALPH LAUREN CORP,USD,A,252030
064901,20160930,2016,INDL,C,D,STD,MMS,MAXIMUS INC,USD,A,451020
064925,20161231,2016,FS,C,D,STD,BXP,BOSTON PROPERTIES INC,USD,A,601010
064925,20161231,2016,INDL,C,D,STD,BXP,BOSTON PROPERTIES INC,USD,A,601010
064929,20160831,2016,INDL,C,D,STD,SLP,SIMULATIONS PLUS INC,USD,A,351030
064979,20161231,2016,FS,C,D,STD,PPBI,PACIFIC PREMIER BANCORP INC,USD,A,401010
064979,20161231,2016,INDL,C,D,STD,PPBI,PACIFIC PREMIER BANCORP INC,USD,A,401010
064997,20161231,2016,INDL,C,D,STD,FIX,COMFORT SYSTEMS USA INC,USD,A,201030
065006,20161231,2016,INDL,C,D,STD,HLX,HELIX ENERGY SOLUTIONS GROUP,USD,A,101010
065009,20161231,2016,INDL,C,D,STD,AROC,ARCHROCK INC,USD,A,101010
065011,20161231,2016,INDL,C,D,STD,HSKA,HESKA CORP,USD,A,351010
065021,20160331,2015,INDL,C,D,STD,EGHT,8X8 INC,USD,A,451030
065036,20161231,2016,INDL,C,D,STD,QUIK,QUICKLOGIC CORP,USD,A,453010
065084,20161231,2016,INDL,C,D,STD,CXW,CORECIVIC INC,USD,A,202010
065106,20161231,2016,FS,C,D,STD,OZK,BANK OZK,USD,A,401010
065106,20161231,2016,INDL,C,D,STD,OZK,BANK OZK,USD,A,401010
065108,20161231,2016,FS,C,D,STD,JLL,JONES LANG LASALLE INC,USD,A,601020
065108,20161231,2016,INDL,C,D,STD,JLL,JONES LANG LASALLE INC,USD,A,601020
065176,20161231,2016,FS,C,D,STD,EVBN,EVANS BANCORP INC,USD,A,401010
065176,20161231,2016,INDL,C,D,STD,EVBN,EVANS BANCORP INC,USD,A,401010
065220,20161231,2016,INDL,C,D,STD,CRZO,CARRIZO OIL & GAS INC,USD,I,101020
065228,20161231,2016,FS,C,D,STD,UMPQ,UMPQUA HOLDINGS CORP,USD,A,401010
065228,20161231,2016,INDL,C,D,STD,UMPQ,UMPQUA HOLDINGS CORP,USD,A,401010
065235,20161231,2016,FS,C,D,STD,DHIL,DIAMOND HILL INVESTMENT GRP,USD,A,402030
065235,20161231,2016,INDL,C,D,STD,DHIL,DIAMOND HILL INVESTMENT GRP,USD,A,402030
065275,20161231,2016,INDL,C,D,STD,BFAM,BRIGHT HORIZONS FAMILY SOLTN,USD,A,253020
065290,20161231,2016,FS,C,D,STD,SLG,SL GREEN REALTY CORP,USD,A,601010
065290,20161231,2016,INDL,C,D,STD,SLG,SL GREEN REALTY CORP,USD,A,601010
065343,20160831,2016,INDL,C,D,STD,PSMT,PRICESMART INC,USD,A,301010
065376,20161231,2016,INDL,C,D,STD,SIGA,SIGA TECHNOLOGIES INC,USD,A,352020
065406,20160331,2015,INDL,C,D,STD,PETS,PETMED EXPRESS INC,USD,A,255020
065417,20161231,2016,INDL,C,D,STD,YUM,YUM BRANDS INC,USD,A,253010
065421,20161231,2016,INDL,C,D,STD,FARO,FARO TECHNOLOGIES INC,USD,A,452030
065430,20160131,2015,INDL,C,D,STD,PLCE,CHILDRENS PLACE INC,USD,A,255040
065548,20161231,2016,FS,C,D,STD,CAC,CAMDEN NATIONAL CORP,USD,A,401010
065548,20161231,2016,INDL,C,D,STD,CAC,CAMDEN NATIONAL CORP,USD,A,401010
065556,20161231,2016,FS,C,D,STD,NLY,ANNALY CAPITAL MANAGEMENT,USD,A,402040
065556,20161231,2016,INDL,C,D,STD,NLY,ANNALY CAPITAL MANAGEMENT,USD,A,402040
065587,20161231,2016,INDL,C,D,STD,NRC,NATIONAL RESEARCH CORP,USD,A,351020
065590,20161231,2016,INDL,C,D,STD,SRI,STONERIDGE INC,USD,A,251010
065607,20160630,2016,INDL,C,D,STD,OSIS,OSI SYSTEMS INC,USD,A,452030
065609,20161231,2016,INDL,C,D,STD,CHRW,C H ROBINSON WORLDWIDE INC,USD,A,203010
065615,20161231,2016,INDL,C,D,STD,CHH,CHOICE HOTELS INTL INC,USD,A,253010
065640,20160430,2015,FS,C,D,STD,CSR,CENTRESPACE,USD,A,601010
065640,20160430,2015,INDL,C,D,STD,CSR,CENTRESPACE,USD,A,601010
065671,20161231,2016,INDL,C,D,STD,DRQ,DRIL-QUIP INC,USD,A,101010
065675,20161231,2016,INDL,C,D,STD,OIG,ORBITAL INFRAS GROUP INC,USD,A,201030
065689,20161231,2016,FS,C,D,STD,MBWM,MERCANTILE BANK CORP,USD,A,401010
065689,20161231,2016,INDL,C,D,STD,MBWM,MERCANTILE BANK CORP,USD,A,401010
065702,20161231,2016,INDL,C,D,STD,CWST,CASELLA WASTE SYS INC  -CL A,USD,A,202010
065710,20161231,2016,FS,C,D,STD,EPR,EPR PROPERTIES,USD,A,601010
065710,20161231,2016,INDL,C,D,STD,EPR,EPR PROPERTIES,USD,A,601010
065718,20161231,2016,INDL,C,D,STD,GPI,GROUP 1 AUTOMOTIVE INC,USD,A,255040
065732,20161231,2016,INDL,C,D,STD,SNDA,SONIDA SENIOR LIVING INC,USD,A,351020
065772,20161231,2016,INDL,C,D,STD,MTD,METTLER-TOLEDO INTL INC,USD,A,352030
065796,20161231,2016,FS,C,D,STD,MOFG,MIDWESTONE FINANCIAL GROUP,USD,A,401010
065796,20161231,2016,INDL,C,D,STD,MOFG,MIDWESTONE FINANCIAL GROUP,USD,A,401010
065831,20161231,2016,INDL,C,D,STD,SAH,SONIC AUTOMOTIVE INC  -CL A,USD,A,255040
065886,20161231,2016,FS,C,D,STD,AMG,AFFILIATED MANAGERS GRP INC,USD,A,402030
065886,20161231,2016,INDL,C,D,STD,AMG,AFFILIATED MANAGERS GRP INC,USD,A,402030
065896,20160930,2016,INDL,C,D,STD,GEOS,GEOSPACE TECHNOLOGIES CORP,USD,A,101010
065899,20161231,2016,INDL,C,D,STD,RNWK,REALNETWORKS INC,USD,I,451030
065944,20161231,2016,INDL,C,D,STD,ASRT,ASSERTIO HOLDINGS INC,USD,A,352020
065958,20161231,2016,FS,C,D,STD,CFFI,C&F FINANCIAL CORP,USD,A,401010
065958,20161231,2016,INDL,C,D,STD,CFFI,C&F FINANCIAL CORP,USD,A,401010
065967,20161231,2016,INDL,C,D,STD,EVHC,ENVISION HEALTHCARE CORP,USD,I,351020
066016,20161231,2016,INDL,C,D,STD,INGR,INGREDION INC,USD,A,302020
066032,20161231,2016,INDL,C,D,STD,POWI,POWER INTEGRATIONS INC,USD,A,453010
066065,20161231,2016,INDL,C,D,STD,URI,UNITED RENTALS INC,USD,A,201070
066085,20161231,2016,FS,C,D,STD,AAIC,ARLINGTON ASSET INVESTMENT,USD,A,402040
066085,20161231,2016,INDL,C,D,STD,AAIC,ARLINGTON ASSET INVESTMENT,USD,A,402040
066210,20161231,2016,FS,C,D,STD,LCNB,LCNB CORP,USD,A,401010
066210,20161231,2016,INDL,C,D,STD,LCNB,LCNB CORP,USD,A,401010
066235,20161231,2016,FS,C,D,STD,HOPE,HOPE BANCORP INC,USD,A,401010
066235,20161231,2016,INDL,C,D,STD,HOPE,HOPE BANCORP INC,USD,A,401010
066285,20161231,2016,FS,C,D,STD,HFWA,HERITAGE FINANCIAL CORP,USD,A,401010
066285,20161231,2016,INDL,C,D,STD,HFWA,HERITAGE FINANCIAL CORP,USD,A,401010
066286,20160930,2016,FS,C,D,STD,TSBK,TIMBERLAND BANCORP INC,USD,A,401020
066286,20160930,2016,INDL,C,D,STD,TSBK,TIMBERLAND BANCORP INC,USD,A,401020
066290,20160229,2015,INDL,C,D,STD,SCS,STEELCASE INC,USD,A,202010
066354,20161231,2016,INDL,C,D,STD,WPC,W P CAREY INC,USD,A,601010
066366,20161231,2016,INDL,C,D,STD,RMTI,ROCKWELL MEDICAL INC,USD,A,351010
066368,20161231,2016,INDL,C,D,STD,VRSN,VERISIGN INC,USD,A,451020
066371,20160930,2016,INDL,C,D,STD,IESC,IES HOLDINGS INC,USD,A,201030
066379,20161231,2016,INDL,C,D,STD,PRDO,PERDOCEO EDUCATION CORP,USD,A,253020
066393,20160630,2016,INDL,C,D,STD,MRCY,MERCURY SYSTEMS INC,USD,A,201010
066394,20161231,2016,FS,C,D,STD,PFIS,PEOPLES FINANCIAL SERVICES,USD,A,401010
066394,20161231,2016,INDL,C,D,STD,PFIS,PEOPLES FINANCIAL SERVICES,USD,A,401010
066446,20161231,2016,INDL,C,D,STD,PWR,QUANTA SERVICES INC,USD,A,201030
066586,20161231,2016,INDL,C,D,STD,CNXN,PC CONNECTION INC,USD,A,452030
066588,20160930,2016,INDL,C,D,STD,SRDX,SURMODICS INC,USD,A,351010
066686,20161231,2016,INDL,C,D,STD,OSPN,ONESPAN INC,USD,A,451030
066697,20161231,2016,INDL,C,D,STD,INO,INOVIO PHARMACEUTICALS INC,USD,A,352010
066731,20161231,2016,FS,C,D,STD,FHI,FEDERATED HERMES INC,USD,A,402030
066731,20161231,2016,INDL,C,D,STD,FHI,FEDERATED HERMES INC,USD,A,402030
066929,20161231,2016,INDL,C,D,STD,TPB,TURNING POINT BRANDS INC,USD,A,302030
105365,20161231,2016,INDL,C,D,STD,AMT,AMERICAN TOWER CORP,USD,A,601010
105394,20161231,2016,INDL,C,D,STD,PAYS,PAYSIGN INC,USD,A,451020
105538,20161231,2016,FS,C,D,STD,BSRR,SIERRA BANCORP/CA,USD,A,401010
105538,20161231,2016,INDL,C,D,STD,BSRR,SIERRA BANCORP/CA,USD,A,401010
105670,20161231,2016,FS,C,D,STD,BRKL,BROOKLINE BANCORP INC,USD,A,401010
105670,20161231,2016,INDL,C,D,STD,BRKL,BROOKLINE BANCORP INC,USD,A,401010
105936,20161231,2016,INDL,C,D,STD,COLM,COLUMBIA SPORTSWEAR CO,USD,A,252030
107325,20161231,2016,FS,C,D,STD,MCBC,MACATAWA BANK CORP,USD,A,401010
